surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,cp_data,outcome
1,1,528247,39.6,66.0,14.0,3.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,44.0,6.5,0.0,2.6,1,2208,0,1.0
1,0,5292489,38.8,84.0,40.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,7.0,3.0,2.0,47.0,8.0,0.0,3.9,1,7111,0,0.0
1,1,529386,38.5,112.0,24.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,52.0,6.4,1.0,4.9,1,9400,0,0.0
1,1,528641,38.1,66.0,20.0,2.0,2.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,4.3,1.0,0.0,45.0,7.5,0.0,2.6,1,6111,1,2.0
0,1,535381,39.4,86.0,21.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,48.0,75.0,0.0,2.0,1,3205,0,1.0
1,1,529667,38.3,48.0,12.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,5.3,0.0,1.0,46.0,6.1,0.0,2.6,1,2205,0,0.0
0,1,528890,38.9,54.0,24.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,,7.0,1.0,2.0,49.0,8.5,0.0,8.0,0,0,1,0.0
1,1,535166,38.2,130.0,16.0,3.0,2.0,1.0,0.0,4.0,0.0,3.0,,1.0,2.0,2.0,2.0,46.0,66.0,1.0,2.0,1,5111,0,0.0
1,1,529183,38.3,56.0,84.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,1.5,0.0,1.0,36.0,6.5,0.0,3.6,1,7111,1,2.0
1,1,535043,39.0,100.0,51.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,,1.0,66.0,13.0,1.0,2.0,1,2113,0,1.0
1,1,528523,37.1,72.0,44.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,43.0,4.5,1.0,3.6,1,2208,1,2.0
1,1,5290409,38.0,86.0,24.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,4.5,0.0,0.0,65.0,7.6,1.0,3.4,1,3205,0,2.0
0,1,534787,38.0,36.0,16.0,3.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,2.0,2.0,,37.0,75.0,,1.0,0,3111,0,1.0
1,1,5292489,38.4,84.0,32.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,2.0,,43.0,8.8,0.0,5.3,1,6111,1,2.0
1,1,534917,38.8,44.0,12.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.4,0.0,1.0,40.0,67.0,0.0,2.0,1,2209,1,0.0
0,1,528996,38.5,52.0,40.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,5.5,1.0,0.0,36.0,6.6,2.0,5.0,0,0,1,0.0
1,1,529667,39.5,64.0,40.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,7.0,2.0,,39.0,6.5,0.0,7.5,0,0,0,0.0
1,1,535137,39.3,100.0,24.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,,1.0,66.0,66.0,1.0,2.0,1,2113,0,0.0
1,1,530478,37.6,42.0,40.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,41.0,6.6,0.0,4.1,1,3205,1,0.0
1,1,533942,38.7,100.0,51.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,1.0,66.0,13.0,1.0,2.0,1,2205,1,1.0
1,1,529135,38.3,84.0,24.0,2.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,45.0,6.5,2.0,4.9,1,3205,0,2.0
0,1,530242,37.2,108.0,12.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,2.0,,52.0,8.4,,7.4,1,2207,0,1.0
1,1,528702,38.3,66.0,12.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,44.0,6.0,1.0,3.6,1,2208,1,1.0
1,1,533968,38.0,64.0,80.0,2.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,46.0,75.0,0.0,1.0,1,2113,0,0.0
1,1,5294369,36.6,60.0,24.0,3.0,2.0,5.0,1.0,4.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,73.0,7.5,1.0,3.4,1,4205,1,2.0
1,1,527365,38.0,80.0,24.0,3.0,2.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,5.3,2.0,0.0,68.0,4.5,0.0,3.9,1,7111,1,2.0
1,1,528469,37.1,60.0,24.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,7.0,0.0,1.0,53.0,7.5,1.0,2.6,1,2209,0,2.0
1,1,533696,37.1,60.0,12.0,3.0,0.0,1.0,0.0,,0.0,2.0,2.0,2.0,2.0,,,51.0,65.0,1.0,2.0,1,3111,0,1.0
0,1,529461,40.3,114.0,36.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,57.0,8.1,1.0,4.5,1,3205,1,2.0
1,1,528461,38.6,52.0,20.0,2.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,5.0,1.0,1.0,47.0,7.0,0.0,2.8,0,2205,1,2.0
1,1,533871,38.0,100.0,16.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,47.0,60.0,2.0,2.0,0,1400,1,2.0
0,1,529386,39.3,66.0,16.0,3.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,6.5,2.0,1.0,40.0,7.0,1.0,5.0,0,2208,1,1.0
1,1,535166,39.3,120.0,80.0,3.0,3.0,2.0,0.0,5.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,53.0,65.0,0.0,2.0,1,3205,0,1.0
1,1,529498,39.2,114.0,30.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,6.5,0.0,0.0,60.0,8.1,1.0,4.1,1,2205,0,2.0
1,1,529386,39.1,64.0,21.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,39.0,7.5,2.0,3.6,1,3207,1,0.0
1,1,535130,38.2,52.0,12.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,6.5,2.0,1.0,41.0,66.0,2.0,2.0,1,2206,1,0.0
0,1,534197,38.7,54.0,12.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,5.0,1.0,2.0,37.0,56.0,0.0,2.0,0,0,0,1.0
0,1,535130,37.5,60.0,16.0,3.0,,1.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,55.0,55.0,1.0,2.0,0,0,0,1.0
1,1,534917,37.1,84.0,40.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,75.0,81.0,2.0,2.0,1,2112,0,0.0
1,1,527365,38.4,76.0,16.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,6.5,0.0,1.0,33.0,6.2,1.0,6.5,1,2205,1,2.0
1,1,527463,38.3,75.0,32.0,2.0,,0.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,,,35.0,74.0,0.0,1.0,1,2209,0,0.0
1,1,527563,38.1,72.0,40.0,3.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,4.5,,1.0,54.0,7.5,1.0,2.6,1,2205,0,2.0
0,1,530001,38.6,42.0,16.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,47.0,7.2,0.0,2.8,0,0,1,2.0
1,1,533871,38.5,72.0,40.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,35.0,65.0,2.0,2.0,1,3111,0,0.0
0,1,529777,38.3,56.0,40.0,,,,0.0,,2.0,,0.0,,7.2,,,47.0,7.2,2.0,2.6,0,2113,1,0.0
0,1,530242,38.1,108.0,12.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,0.0,6.0,2.0,,52.0,8.2,0.0,7.4,1,2207,1,1.0
1,1,527883,39.0,64.0,90.0,1.0,2.0,0.0,0.0,,2.0,0.0,1.0,2.0,6.5,2.0,0.0,39.0,7.0,1.0,6.0,1,31110,1,0.0
0,1,532349,38.5,52.0,30.0,2.0,2.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,43.0,53.0,2.0,2.0,0,3111,0,0.0
1,1,528996,39.2,96.0,20.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,4.5,3.0,,44.0,6.7,1.0,3.6,1,2205,0,2.0
1,1,5287179,38.2,114.0,20.0,2.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,1.0,45.0,7.4,1.0,3.7,1,3205,1,0.0
1,1,530254,38.6,80.0,32.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,6.5,0.0,1.0,33.0,6.5,1.0,4.5,1,3205,0,0.0
0,1,534787,38.5,48.0,16.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,7.0,,,36.0,60.0,2.0,2.0,1,3111,1,1.0
1,1,530693,38.5,86.0,40.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,,1.0,5.5,0.0,1.0,57.0,7.5,1.0,3.4,1,2112,0,2.0
1,1,530561,38.0,120.0,40.0,3.0,2.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,5.4,0.0,0.0,47.0,7.5,0.0,2.0,1,2205,0,0.0
1,1,535043,37.3,72.0,30.0,3.0,2.0,5.0,1.0,4.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,65.0,13.0,1.0,2.0,1,5400,0,1.0
1,1,535338,38.5,129.0,48.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,,0.0,57.0,66.0,,2.0,1,2206,0,0.0
1,1,529461,38.4,108.0,12.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,5.0,0.0,1.0,74.0,7.5,1.0,2.6,1,5400,1,2.0
1,1,528214,37.3,84.0,12.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,4.4,0.0,1.0,54.0,8.1,1.0,4.7,1,2209,0,0.0
1,1,528019,38.0,36.0,16.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,45.0,6.9,1.0,2.8,1,3111,1,0.0
0,1,530001,39.4,112.0,36.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,,,58.0,7.0,1.0,3.9,1,2206,0,1.0
1,1,527365,38.2,42.0,14.0,3.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,39.0,8.7,1.0,3.6,1,3205,1,2.0
1,1,529642,38.6,96.0,30.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,6.5,2.0,1.0,60.0,7.5,2.0,5.4,1,2124,0,2.0
1,0,5290409,39.1,164.0,84.0,0.0,2.0,5.0,1.0,1.0,0.0,3.0,1.0,2.0,5.5,2.0,,48.0,7.2,1.0,5.3,1,2208,1,2.0
0,0,528298,38.2,72.0,24.0,,,,0.0,,,,,,5.5,,,30.0,5.7,2.0,10.0,1,3111,1,2.0
1,1,528890,39.0,60.0,24.0,0.0,2.0,5.0,1.0,4.0,0.0,2.0,0.0,1.0,4.5,0.0,0.0,54.0,8.6,1.0,4.1,1,3205,0,2.0
1,1,528641,39.3,120.0,90.0,0.0,2.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,3.5,2.0,0.0,69.0,6.0,1.0,5.3,1,4205,0,2.0
1,1,529424,38.0,64.0,28.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,,7.0,1.0,,40.0,7.0,2.0,5.0,0,0,1,0.0
1,1,529483,38.3,88.0,12.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,6.2,2.0,0.0,45.0,6.4,2.0,2.6,1,0,1,0.0
0,1,529642,38.0,48.0,16.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,43.0,5.3,2.0,2.6,1,3111,1,0.0
1,1,529427,36.5,60.0,32.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,7.0,2.0,1.0,54.0,7.5,1.0,3.4,1,2209,1,2.0
0,1,529642,37.7,48.0,16.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,5.0,1.0,2.0,49.0,8.0,2.0,7.0,0,0,1,0.0
1,1,533696,37.8,60.0,12.0,3.0,0.0,1.0,0.0,,0.0,2.0,1.0,1.0,2.0,,,51.0,65.0,1.0,2.0,1,3111,0,0.0
1,1,528641,38.2,52.0,66.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.4,2.0,1.0,41.0,6.2,0.0,2.8,1,2208,1,0.0
0,1,534135,38.3,48.0,12.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,41.0,51.0,2.0,2.0,0,3111,0,0.0
1,1,533847,37.3,60.0,32.0,2.0,,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,,45.0,70.0,0.0,2.0,1,2208,0,0.0
1,1,527563,37.8,52.0,24.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,5.7,3.0,0.0,48.0,6.6,2.0,3.7,1,5400,1,2.0
0,1,5290759,38.1,44.0,24.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,7.0,1.0,1.0,41.0,5.3,2.0,5.0,0,3111,1,0.0
1,1,530360,38.8,86.0,40.0,3.0,2.0,4.0,1.0,4.0,0.0,3.0,1.0,2.0,4.5,0.0,1.0,65.0,7.6,0.0,3.9,1,3205,0,2.0
1,1,529272,38.1,54.0,40.0,2.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,4.5,,1.0,41.0,7.2,1.0,4.5,1,2209,1,2.0
0,1,530242,37.5,48.0,40.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.5,0.0,0.0,40.0,7.5,2.0,2.4,0,31110,1,0.0
1,1,529172,38.4,56.0,40.0,2.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,7.0,,,47.0,7.5,2.0,2.0,0,8300,0,0.0
1,1,527883,38.1,64.0,90.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,0.0,36.0,7.5,2.0,3.3,1,31110,1,0.0
1,0,5290409,39.4,164.0,84.0,3.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,1.0,5.0,,,48.0,7.6,1.0,5.2,1,2300,1,2.0
1,1,534784,38.0,48.0,24.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,,37.0,56.0,2.0,2.0,1,7111,0,0.0
1,1,528247,38.3,96.0,68.0,3.0,2.0,4.0,1.0,4.0,2.0,2.0,,0.0,3.0,1.0,,52.0,7.2,1.0,3.9,1,2209,1,2.0
1,1,534163,38.3,45.0,40.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,42.0,64.0,0.0,2.0,1,3205,1,0.0
1,1,5301219,39.9,96.0,24.0,3.0,2.0,,,4.0,0.0,2.0,1.0,1.0,6.0,0.0,0.0,45.0,7.5,1.0,2.3,1,3205,1,2.0
1,1,534784,37.9,48.0,20.0,3.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,46.0,82.0,1.0,2.0,1,2208,0,0.0
1,1,527706,38.5,60.0,16.0,3.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,0.0,41.0,7.0,0.0,2.6,1,3205,0,0.0
1,1,534556,38.2,84.0,40.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,46.0,81.0,0.0,2.0,0,2208,0,1.0
1,1,534784,38.2,96.0,42.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,42.0,71.0,2.0,2.0,1,2206,0,0.0
1,1,530526,36.1,136.0,96.0,3.0,2.0,2.0,1.0,4.0,0.0,3.0,2.0,0.0,4.3,0.0,0.0,47.0,6.0,1.0,3.9,1,6111,1,0.0
1,0,528461,38.4,124.0,96.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,4.4,0.0,1.0,50.0,7.8,1.0,3.4,1,2209,1,2.0
1,1,534787,38.2,36.0,16.0,3.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,,37.0,75.0,0.0,2.0,0,3111,1,1.0
0,1,529821,38.4,48.0,36.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,6.5,1.0,,37.0,6.5,2.0,1.0,0,0,1,0.0
1,1,533836,37.2,88.0,48.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,55.0,64.0,2.0,2.0,1,2209,0,1.0
1,1,528812,37.8,40.0,12.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,6.5,0.0,1.0,23.0,6.4,0.0,1.4,1,2209,1,0.0
1,1,530001,37.4,96.0,28.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,,0.0,4.5,0.0,0.0,60.0,6.5,1.0,3.6,1,3205,1,2.0
1,1,534556,39.3,56.0,16.0,1.0,,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,37.0,62.0,2.0,2.0,0,2207,0,1.0
0,1,527365,38.0,64.0,18.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,4.5,1.0,1.0,59.0,7.5,0.0,2.9,1,4300,0,0.0
1,1,534756,37.3,36.0,16.0,,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,37.0,75.0,1.0,1.0,0,3111,0,0.0
0,1,528523,38.5,54.0,20.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,,44.0,7.5,0.0,2.3,0,0,1,0.0
0,1,529388,38.0,92.0,28.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.5,2.0,1.0,57.0,8.1,1.0,5.2,0,5400,1,2.0
0,1,528178,38.5,54.0,40.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,7.0,1.0,2.0,44.0,7.5,0.0,1.3,0,0,1,0.0
1,1,529703,38.1,112.0,9.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,5.5,2.0,0.0,43.0,6.4,2.0,3.9,1,3209,0,2.0
1,1,534885,38.2,52.0,24.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,42.0,71.0,0.0,2.0,1,2208,0,0.0
1,1,535043,39.2,100.0,51.0,3.0,0.0,5.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,,,50.0,13.0,1.0,2.0,1,2113,0,1.0
0,1,530002,39.6,108.0,51.0,0.0,3.0,5.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,,0.0,65.0,82.0,0.0,2.0,0,4300,0,0.0
1,1,535054,39.3,100.0,51.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,,1.0,66.0,13.0,1.0,2.0,1,2113,0,1.0
1,1,529160,38.2,66.0,24.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,54.0,7.2,1.0,2.3,1,2208,0,2.0
0,1,528743,38.0,108.0,36.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,7.0,0.0,1.0,68.0,5.7,1.0,3.4,1,2208,0,2.0
1,1,528570,36.1,50.0,50.0,3.0,2.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,35.0,6.5,0.0,3.6,1,2209,1,2.0
1,1,529304,38.2,80.0,42.0,3.0,2.0,5.0,0.0,4.0,0.0,2.0,2.0,1.0,1.5,0.0,0.0,52.0,7.0,1.0,2.6,1,5400,0,0.0
0,1,529172,38.2,80.0,40.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,7.0,2.0,2.0,47.0,7.1,1.0,2.5,1,8300,1,0.0
1,1,528804,38.3,66.0,12.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.3,3.0,,37.0,7.1,0.0,1.6,1,3205,1,0.0
1,1,528620,38.4,42.0,12.0,3.0,,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,40.0,6.7,0.0,3.9,1,2208,1,0.0
1,1,527463,37.1,84.0,48.0,2.0,0.0,5.0,1.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,72.0,6.6,,3.2,1,2208,0,2.0
0,1,529642,39.3,88.0,24.0,3.0,2.0,4.0,1.0,5.0,0.0,3.0,2.0,2.0,4.0,1.0,2.0,52.0,8.1,1.0,2.6,1,3124,0,1.0
0,1,529498,37.5,48.0,16.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,7.0,,3.0,41.0,8.6,0.0,5.3,0,0,1,0.0
1,1,5290759,38.5,96.0,36.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,4.5,0.0,1.0,52.0,8.0,1.0,3.4,1,2205,0,2.0
1,1,527706,39.0,84.0,24.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,37.0,6.5,1.0,4.1,1,7209,1,2.0
1,1,530693,37.8,86.0,30.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,4.5,0.0,0.0,57.0,6.1,1.0,4.5,1,31110,1,0.0
1,1,529386,39.0,120.0,28.0,3.0,2.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,65.0,7.1,1.0,4.3,1,3205,1,2.0
1,1,529729,37.8,46.0,28.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,5.7,3.0,1.0,37.0,6.6,1.0,5.0,1,2207,0,0.0
1,1,5299603,38.5,66.0,24.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,31.5,6.7,2.0,3.0,1,31110,0,0.0
1,1,529461,37.7,84.0,36.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,5.3,1.0,,43.0,6.6,1.0,4.5,1,5400,1,2.0
0,1,5297379,38.5,136.0,48.0,3.0,2.0,5.0,0.0,4.0,2.0,2.0,,2.0,4.0,0.0,,60.0,6.8,1.0,4.4,1,4205,1,2.0
1,1,528548,38.2,66.0,24.0,3.0,2.0,2.0,0.0,5.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,44.0,7.2,0.0,3.6,1,2209,1,2.0
1,1,535392,38.1,66.0,12.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,43.0,51.0,2.0,1.0,0,2124,0,0.0
1,1,533886,39.3,88.0,48.0,3.0,2.0,5.0,1.0,1.0,0.0,,1.0,1.0,2.0,,0.0,55.0,64.0,1.0,2.0,0,3205,0,1.0
0,1,528812,38.7,48.0,24.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,5.5,2.0,,49.0,9.1,2.0,10.1,0,3111,0,0.0
0,1,529461,40.3,114.0,36.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,0.0,1.0,57.0,6.5,1.0,4.8,0,2208,1,0.0
1,1,534157,38.0,52.0,18.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,52.0,75.0,2.0,2.0,1,2322,0,0.0
0,1,528729,38.4,54.0,40.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,7.0,1.0,2.0,49.0,9.0,0.0,7.4,0,0,1,0.0
0,1,529703,38.6,44.0,16.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,,7.0,1.0,2.0,44.0,7.3,0.0,1.6,0,0,1,0.0
1,0,528548,37.5,164.0,84.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,5.4,0.0,2.0,50.0,6.0,1.0,3.9,0,1400,0,2.0
0,1,528469,38.1,52.0,24.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,,54.0,7.5,0.0,4.1,0,2124,1,0.0
0,1,528996,36.6,52.0,16.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,7.0,1.0,,32.0,6.6,0.0,4.5,1,2205,1,0.0
1,1,527544,37.7,96.0,28.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,48.0,6.5,1.0,3.9,1,31110,1,0.0
0,1,529777,38.0,52.0,32.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,5.0,0.0,1.0,52.0,6.8,0.0,2.6,0,2124,0,2.0
1,1,528469,38.1,52.0,24.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.0,54.0,7.5,0.0,2.6,1,2112,0,2.0
0,1,535029,37.1,72.0,24.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,67.0,51.0,0.0,2.0,1,1400,0,1.0
1,1,530233,37.1,114.0,24.0,3.0,2.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,57.0,8.1,1.0,3.6,1,3209,1,2.0
1,0,5290409,37.2,150.0,80.0,3.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,2.0,5.0,0.0,2.0,66.0,7.5,1.0,5.3,1,2205,1,2.0
1,1,530233,37.8,114.0,36.0,3.0,2.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0,4.5,1.0,,57.0,8.9,1.0,2.0,1,3207,0,2.0
0,1,529183,38.4,48.0,32.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,49.0,6.2,2.0,5.3,0,4205,1,0.0
0,1,534817,37.7,88.0,28.0,,,2.0,0.0,,,,,1.0,1.0,,1.0,55.0,80.0,1.0,2.0,0,2205,0,1.0
1,1,528890,38.4,56.0,80.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,7.5,3.0,2.0,54.0,6.3,1.0,8.0,0,7111,1,0.0
1,0,529340,38.5,104.0,48.0,3.0,2.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,5.4,2.0,1.0,47.0,7.5,1.0,3.4,1,5400,1,0.0
1,1,5294369,38.9,120.0,30.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,,,47.0,6.1,0.0,2.6,1,2124,1,0.0
